PhraseId	SentenceId	Phrase	Sentiment
10715	454	is honestly affecting	4
10716	454	is honestly	3
10717	454	more of it seems contrived and secondhand	2
10718	454	more of it	2
10719	454	seems contrived and secondhand	1
10720	454	contrived and secondhand	1
10721	454	contrived and	2
10722	454	secondhand	2
10723	455	Maelstrom is a deliberately unsteady mixture of stylistic elements .	2
10724	455	Maelstrom	2
10725	455	is a deliberately unsteady mixture of stylistic elements .	2
10726	455	is a deliberately unsteady mixture of stylistic elements	3
10727	455	a deliberately unsteady mixture of stylistic elements	3
10728	455	a deliberately unsteady mixture	2
10729	455	deliberately unsteady mixture	2
10730	455	deliberately unsteady	1
10731	455	deliberately	2
10732	455	unsteady	1
10733	455	mixture	2
10734	455	of stylistic elements	2
10735	455	stylistic elements	2
10736	455	stylistic	3
10737	456	Just bring on the Battle Bots , please !	3
10738	456	bring on the Battle Bots , please !	2
10739	456	bring on the Battle Bots , please	3
10740	456	bring on the Battle Bots ,	2
10741	456	bring on the Battle Bots	2
10742	456	bring	3
10743	456	on the Battle Bots	2
10744	456	the Battle Bots	3
10745	456	Battle Bots	2
10746	456	Bots	2
10747	457	Sweet Home Alabama is n't going to win any Academy Awards , but this date-night diversion will definitely win some hearts .	3
10748	457	Sweet Home Alabama is n't going to win any Academy Awards , but this date-night diversion will definitely win some hearts	3
10749	457	Sweet Home Alabama is n't going to win any Academy Awards , but	3
10750	457	Sweet Home Alabama is n't going to win any Academy Awards ,	2
10751	457	Sweet Home Alabama is n't going to win any Academy Awards	1
10752	457	Sweet Home Alabama	2
10753	457	Home Alabama	4
10754	457	Alabama	2
10755	457	is n't going to win any Academy Awards	2
10756	457	going to win any Academy Awards	2
10757	457	to win any Academy Awards	3
10758	457	win any Academy Awards	3
10759	457	win	3
10760	457	any Academy Awards	2
10761	457	Academy Awards	2
10762	457	Academy	2
10763	457	this date-night diversion will definitely win some hearts	4
10764	457	this date-night diversion	1
10765	457	date-night diversion	3
10766	457	date-night	2
10767	457	will definitely win some hearts	3
10768	457	will definitely	2
10769	457	definitely	3
10770	457	win some hearts	2
10771	457	some hearts	2
10772	457	hearts	3
10773	458	Love may have been in the air onscreen , but I certainly was n't feeling any of it .	1
10774	458	Love may have been in the air onscreen , but I certainly was n't feeling any of it	1
10775	458	Love may have been in the air onscreen , but	2
10776	458	Love may have been in the air onscreen ,	2
10777	458	Love may have been in the air onscreen	2
10778	458	may have been in the air onscreen	2
10779	458	have been in the air onscreen	2
10780	458	been in the air onscreen	2
10781	458	in the air onscreen	2
10782	458	the air onscreen	2
10783	458	air onscreen	2
10784	458	air	2
10785	458	onscreen	2
10786	458	I certainly was n't feeling any of it	1
10787	458	certainly was n't feeling any of it	1
10788	458	was n't feeling any of it	1
10789	458	was n't	2
10790	458	feeling any of it	2
10791	458	any of it	2
10792	459	Too long , and larded with exposition , this somber cop drama ultimately feels as flat as the scruffy sands of its titular community .	1
10793	459	Too long , and larded with exposition	1
10794	459	Too long	2
10795	459	, and larded with exposition	1
10796	459	larded with exposition	1
10797	459	larded	1
10798	459	with exposition	2
10799	459	exposition	2
10800	459	, this somber cop drama ultimately feels as flat as the scruffy sands of its titular community .	1
10801	459	this somber cop drama ultimately feels as flat as the scruffy sands of its titular community .	2
10802	459	this somber cop drama	2
10803	459	somber cop drama	2
10804	459	somber	2
10805	459	cop drama	2
10806	459	cop	2
10807	459	ultimately feels as flat as the scruffy sands of its titular community .	1
10808	459	feels as flat as the scruffy sands of its titular community .	1
10809	459	feels as flat as the scruffy sands of its titular community	1
10810	459	as flat as the scruffy sands of its titular community	2
10811	459	flat as the scruffy sands of its titular community	0
10812	459	as the scruffy sands of its titular community	1
10813	459	the scruffy sands of its titular community	1
10814	459	the scruffy sands	2
10815	459	scruffy sands	2
10816	459	sands	2
10817	459	of its titular community	2
10818	459	its titular community	2
10819	459	titular community	2
10820	459	titular	3
10821	459	community	2
10822	460	The young stars are too cute ; the story and ensuing complications are too manipulative ; the message is too blatant ; the resolutions are too convenient .	1
10823	460	The young stars are too cute ; the story and ensuing complications are too manipulative ; the message is too blatant ; the resolutions are too convenient	0
10824	460	The young stars are too cute ; the story and ensuing complications are too manipulative ; the message is too blatant ;	1
10825	460	The young stars are too cute ; the story and ensuing complications are too manipulative ; the message is too blatant	1
10826	460	The young stars are too cute ; the story and ensuing complications are too manipulative ;	1
10827	460	The young stars are too cute ; the story and ensuing complications are too manipulative	1
10828	460	The young stars are too cute ;	3
10829	460	The young stars are too cute	2
10830	460	The young stars	2
10831	460	young stars	2
10832	460	are too cute	3
10833	460	too cute	2
10834	460	cute	3
10835	460	the story and ensuing complications are too manipulative	1
10836	460	the story and ensuing complications	2
10837	460	the story and	2
10838	460	ensuing complications	2
10839	460	ensuing	2
10840	460	are too manipulative	2
10841	460	too manipulative	1
10842	460	the message is too blatant	1
10843	460	the message	2
10844	460	is too blatant	1
10845	460	too blatant	1
10846	460	blatant	2
10847	460	the resolutions are too convenient	2
10848	460	the resolutions	1
10849	460	resolutions	2
10850	460	are too convenient	2
10851	460	too convenient	1
10852	460	convenient	3
10853	461	In some ways , Lagaan is quintessential Bollywood .	2
10854	461	In some ways	2
10855	461	some ways	2
10856	461	, Lagaan is quintessential Bollywood .	2
10857	461	Lagaan is quintessential Bollywood .	3
10858	461	Lagaan	3
10859	461	is quintessential Bollywood .	3
10860	461	is quintessential Bollywood	3
10861	461	quintessential Bollywood	3
10862	461	quintessential	2
10863	461	Bollywood	2
10864	462	A characteristically engorged and sloppy coming-of-age movie .	1
10865	462	A characteristically engorged and sloppy coming-of-age movie	2
10866	462	A characteristically engorged and sloppy	1
10867	462	characteristically engorged and sloppy	0
10868	462	characteristically engorged and	1
10869	462	characteristically engorged	3
10870	462	characteristically	2
10871	462	engorged	2
10872	463	A wry , affectionate delight .	4
10873	463	A wry , affectionate delight	3
10874	463	A wry ,	2
10875	463	A wry	2
10876	463	wry	2
10877	463	affectionate delight	3
10878	463	affectionate	2
10879	463	delight	4
10880	464	Credit director Ramsay for taking the sometimes improbable story and making it feel realistic .	3
10881	464	Credit director Ramsay for taking the sometimes improbable story and making it	3
10882	464	Credit director Ramsay	3
10883	464	director Ramsay	2
10884	464	Ramsay	2
10885	464	for taking the sometimes improbable story and making it	3
10886	464	taking the sometimes improbable story and making it	2
10887	464	taking the sometimes improbable story and	2
10888	464	taking the sometimes improbable story	2
10889	464	the sometimes improbable story	2
10890	464	sometimes improbable story	1
10891	464	sometimes improbable	1
10892	464	improbable	1
10893	464	making it	2
10894	464	feel realistic .	3
10895	464	feel realistic	3
10896	465	The auteur 's ear for the way fears and slights are telegraphed in the most blithe exchanges gives the film its lingering tug .	3
10897	465	The auteur 's ear for the way fears and slights	3
10898	465	The auteur 's ear	2
10899	465	ear	2
10900	465	for the way fears and slights	2
10901	465	the way fears and slights	2
10902	465	way fears and slights	1
10903	465	fears and slights	2
10904	465	slights	2
10905	465	are telegraphed in the most blithe exchanges gives the film its lingering tug .	1
10906	465	are telegraphed in the most blithe exchanges gives the film its lingering tug	3
10907	465	telegraphed in the most blithe exchanges gives the film its lingering tug	1
10908	465	telegraphed	2
10909	465	in the most blithe exchanges gives the film its lingering tug	3
10910	465	the most blithe exchanges gives the film its lingering tug	3
10911	465	the most blithe exchanges	2
10912	465	most blithe exchanges	2
10913	465	blithe exchanges	3
10914	465	blithe	2
10915	465	exchanges	2
10916	465	gives the film its lingering tug	3
10917	465	gives the film	2
10918	465	its lingering tug	2
10919	465	lingering tug	2
10920	465	lingering	2
10921	465	tug	2
10922	466	Gets better after Foster leaves that little room .	3
10923	466	better after Foster leaves that little room .	2
10924	466	better after Foster leaves that little room	2
10925	466	better after Foster	3
10926	466	after Foster	2
10927	466	Foster	2
10928	466	leaves that little room	2
10929	466	leaves	2
10930	466	that little room	2
10931	466	little room	1
10932	467	Despite its lavish formalism and intellectual austerity , the film manages to keep you at the edge of your seat with its shape-shifting perils , political intrigue and brushes with calamity .	3
10933	467	Despite its lavish formalism and intellectual austerity	2
10934	467	its lavish formalism and intellectual austerity	3
10935	467	its lavish formalism and	2
10936	467	its lavish formalism	3
10937	467	lavish formalism	3
10938	467	lavish	3
10939	467	formalism	2
10940	467	intellectual austerity	2
10941	467	austerity	2
10942	467	, the film manages to keep you at the edge of your seat with its shape-shifting perils , political intrigue and brushes with calamity .	3
10943	467	the film manages to keep you at the edge of your seat with its shape-shifting perils , political intrigue and brushes with calamity .	4
